NUTS level,NUTS code,Region name,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,20183
NUTS3,UKI44,Lewisham and Southwark,"9,343","9,935","10,924","11,448","11,815","12,402","13,079","14,176","14,902","16,364","17,023","16,814","17,879","19,869","20,338","21,227","21,392","22,767","23,921","24,467","25,445"
NUTS3,UKI45,Lambeth,"5,053","5,430","5,874","6,285","6,462","6,835","7,209","7,808","8,148","9,201","9,721","9,389","10,232","10,716","11,197","11,028","12,421","12,581","13,219","13,954","13,320"
NUTS2,UKI5,Outer London - East and North East,"22,816","24,407","25,138","25,677","26,632","27,849","29,559","30,682","32,841","34,634","34,667","31,298","33,843","34,224","35,673","37,387","39,105","40,477","42,006","42,667","43,390"
NUTS3,UKI51,Bexley and Greenwich,"7,613","8,459","8,836","8,808","9,055","9,211","9,981","10,154","10,764","11,227","11,398","9,880","11,127","10,851","10,976","11,564","11,972","12,284","13,025","13,175","13,147"
NUTS3,UKI52,Barking & Dagenham and Havering,"5,802","5,957","6,010","6,145","6,265","6,598","6,905","7,210","7,777","8,257","8,210","7,647","8,241","8,347","8,816","9,350","9,717","9,957","10,149","10,344","10,557"
NUTS3,UKI53,Redbridge and Waltham Forest,"5,168","5,480","5,647","5,880","6,223","6,618","6,993","7,359","7,885","8,339","8,266","7,591","7,946","8,256","8,872","9,093","9,654","10,211","10,488","10,899","11,028"
NUTS3,UKI54,Enfield,"4,233","4,510","4,645","4,844","5,089","5,422","5,680","5,958","6,416","6,810","6,794","6,181","6,528","6,770","7,009","7,379","7,763","8,025","8,345","8,249","8,657"
NUTS2,UKI6,Outer London - South,"19,187","20,342","21,077","21,792","22,584","23,865","24,990","26,322","27,896","29,636","29,389","27,472","27,923","28,445","29,954","30,878","32,749","33,144","34,731","35,265","36,356"
NUTS3,UKI61,Bromley,"4,751","5,080","5,180","5,350","5,626","5,936","6,248","6,560","7,096","7,382","7,306","6,769","6,931","7,122","7,673","7,775","7,948","7,984","8,641","8,779","9,310"
NUTS3,UKI62,Croydon,"5,627","5,881","6,107","6,337","6,525","6,964","7,321","7,764","8,095","8,790","8,549","8,177","8,129","8,125","8,239","8,692","9,565","9,573","9,540","9,897","10,188"
NUTS3,UKI63,"Merton, Kingston upon Thames and Sutton","8,809","9,381","9,790","10,105","10,433","10,965","11,421","11,998","12,705","13,464","13,535","12,526","12,863","13,199","14,042","14,411","15,236","15,586","16,550","16,589","16,859"
NUTS2,UKI7,Outer London - West and North West,"36,484","38,900","41,512","42,528","44,011","45,909","47,427","49,595","53,331","56,247","56,576","53,670","55,771","58,229","61,923","65,755","71,863","75,097","77,662","79,208","81,348"
NUTS3,UKI71,Barnet,"4,798","5,112","5,407","5,592","5,864","6,183","6,441","6,700","7,116","7,448","7,337","7,214","7,196","7,469","8,491","8,461","9,175","9,363","9,803","10,322","10,362"
NUTS3,UKI72,Brent,"4,410","4,765","5,111","5,283","5,491","5,686","5,828","6,101","6,557","6,770","6,758","6,741","7,068","7,283","7,439","7,777","8,520","9,211","10,179","9,620","9,843"
NUTS3,UKI73,Ealing,"5,185","5,539","5,921","6,101","6,314","6,615","6,807","7,070","7,479","7,818","7,787","7,193","7,560","7,885","8,205","9,061","9,607","10,184","10,592","10,400","10,396"
NUTS3,UKI74,Harrow and Hillingdon,"12,007","12,663","13,330","13,394","13,821","14,529","15,123","15,768","16,710","17,612","17,641","16,126","16,846","17,772","17,831","18,801","20,787","21,179","21,175","21,825","21,798"
NUTS3,UKI75,Hounslow and Richmond upon Thames,"10,085","10,822","11,742","12,158","12,521","12,897","13,227","13,956","15,470","16,599","17,053","16,396","17,101","17,819","19,958","21,654","23,774","25,160","25,914","27,041","28,949"
NUTS1,UKJ,South East,"150,414","157,840","165,350","171,447","179,859","188,504","194,867","204,738","214,598","224,129","232,604","227,029","236,550","245,671","254,395","264,155","275,921","286,544","295,461","304,069","311,300"
NUTS2,UKJ1,"Berkshire, Buckinghamshire and Oxfordshire","48,264","51,320","54,375","56,095","58,877","62,471","63,421","66,916","70,266","72,826","76,057","74,421","76,311","80,063","82,727","85,682","90,462","94,211","96,772","99,925","103,321"
NUTS3,UKJ11,Berkshire,"22,121","23,773","25,265","25,773","26,991","28,816","29,355","31,061","32,416","33,907","34,993","34,546","35,225","37,016","38,381","39,210","40,575","42,214","43,842","45,292","46,764"
NUTS3,UKJ12,Milton Keynes,"5,720","6,093","6,552","6,974","7,408","7,941","7,930","8,462","9,427","9,251","9,965","9,639","9,720","10,277","10,387","11,218","12,554","13,507","13,764","14,902","15,685"
NUTS3,UKJ13,Buckinghamshire CC,"8,915","9,401","9,894","10,278","10,616","11,157","11,303","11,932","12,336","13,002","13,521","13,091","13,511","14,110","14,342","14,790","15,419","15,709","16,316","16,383","16,715"
NUTS3,UKJ14,Oxfordshire,"11,507","12,054","12,664","13,070","13,862","14,556","14,833","15,461","16,087","16,666","17,578","17,144","17,855","18,660","19,617","20,464","21,915","22,781","22,851","23,348","24,158"
NUTS2,UKJ2,"Surrey, East and West Sussex","45,729","48,709","50,872","52,900","55,140","56,890","58,432","61,158","65,393","67,827","71,034","69,052","71,535","73,305","76,519","80,368","83,907","87,398","90,060","92,497","93,700"
NUTS3,UKJ21,Brighton and Hove,"3,657","3,883","4,075","4,343","4,562","4,745","4,933","5,288","5,558","5,822","6,102","5,986","6,086","6,355","6,922","7,485","7,874","8,124","8,474","9,093","9,429"
NUTS3,UKJ22,East Sussex CC,"5,360","5,685","5,927","6,203","6,486","6,734","6,948","7,307","7,638","7,776","8,242","7,818","8,113","8,408","8,407","8,735","9,195","9,707","10,259","10,521","10,455"
NUTS3,UKJ25,West Surrey,"15,408","16,491","17,426","18,086","18,687","19,351","19,698","20,465","22,137","22,804","23,732","23,417","24,290","24,741","25,791","27,365","29,602","30,837","31,290","32,450","33,416"
NUTS3,UKJ26,East Surrey,"8,637","9,062","9,289","9,883","10,149","10,271","10,858","11,599","12,527","13,347","13,600","13,468","13,709","13,992","14,952","15,733","15,715","15,640","15,669","15,582","15,063"
NUTS3,UKJ27,West Sussex (South West),"5,557","5,973","6,278","6,428","6,836","7,177","7,293","7,540","7,938","8,156","8,728","8,220","8,718","8,938","9,515","9,787","9,807","10,440","11,143","11,588","11,705"
NUTS3,UKJ28,West Sussex (North East),"7,111","7,614","7,876","7,957","8,421","8,611","8,702","8,959","9,596","9,922","10,631","10,143","10,620","10,870","10,933","11,263","11,714","12,649","13,225","13,263","13,632"
NUTS2,UKJ3,Hampshire and Isle of Wight,"33,305","33,874","35,687","37,084","39,019","40,867","43,309","45,226","46,316","49,510","49,641","49,402","52,790","54,923","56,899","58,199","59,927","61,242","62,118","64,216","65,712"
NUTS3,UKJ31,Portsmouth,"3,015","3,075","3,161","3,371","3,536","3,691","3,936","4,167","4,332","4,627","4,872","4,798","5,023","5,118","5,445","5,647","5,843","5,828","5,913","6,158","6,247"
NUTS3,UKJ32,Southampton,"4,544","4,451","4,530","4,669","5,120","5,462","5,814","6,171","6,412","6,931","6,738","7,195","7,665","8,237","8,310","8,319","7,445","7,921","8,112","8,318","8,521"
NUTS3,UKJ34,Isle of Wight,"1,380","1,435","1,492","1,540","1,640","1,718","1,832","1,923","2,026","2,088","2,179","2,090","2,210","2,286","2,333","2,484","2,632","2,749","2,704","2,754","2,800"
NUTS3,UKJ35,South Hampshire,"6,089","6,187","6,513","6,800","7,135","7,304","7,635","7,973","8,323","8,656","8,993","8,611","9,215","9,605","10,212","10,594","11,560","11,456","11,772","11,830","12,105"
NUTS3,UKJ36,Central Hampshire,"11,066","11,303","11,996","12,169","12,449","13,345","14,297","14,671","14,604","15,988","15,292","15,279","16,705","17,356","17,753","17,564","18,770","19,117","19,120","20,012","20,108"
NUTS3,UKJ37,North Hampshire,"7,211","7,423","7,995","8,535","9,139","9,347","9,796","10,321","10,619","11,219","11,565","11,429","11,972","12,320","12,847","13,591","13,677","14,171","14,497","15,144","15,931"
NUTS2,UKJ4,Kent,"23,116","23,938","24,417","25,368","26,822","28,275","29,704","31,438","32,623","33,967","35,873","34,155","35,914","37,380","38,250","39,907","41,625","43,693","46,510","47,431","48,567"
NUTS3,UKJ41,Medway,"2,801","2,890","2,931","3,053","3,246","3,459","3,641","3,869","4,070","4,248","4,466","4,307","4,531","4,668","5,032","5,144","5,362","5,532","5,708","5,924","6,343"
NUTS3,UKJ43,Kent Thames Gateway,"4,969","5,124","5,205","5,396","5,874","6,157","6,370","6,502","6,710","6,934","7,479","6,926","7,393","7,592","7,479","8,153","8,552","9,006","10,089","9,624","9,872"
NUTS3,UKJ44,East Kent,"5,545","5,737","5,844","6,061","6,372","6,755","7,241","7,703","7,963","8,295","8,788","8,418","8,820","9,058","9,429","9,763","10,138","10,389","10,715","11,149","11,345"
NUTS3,UKJ45,Mid Kent,"3,786","3,932","4,044","4,219","4,430","4,685","4,860","5,160","5,388","5,629","5,934","5,656","5,896","6,187","6,136","6,477","6,879","7,213","7,701","7,873","8,086"
NUTS3,UKJ46,West Kent,"6,016","6,255","6,392","6,638","6,901","7,219","7,593","8,203","8,491","8,861","9,206","8,849","9,273","9,876","10,174","10,371","10,694","11,553","12,297","12,861","12,921"
NUTS1,UKK,South West,"74,640","78,294","81,905","86,086","90,363","95,473","100,594","105,154","110,436","115,507","119,578","117,400","121,932","124,660","128,039","132,247","139,010","142,002","147,748","153,954","158,084"
NUTS2,UKK1,"Gloucestershire, Wiltshire and Bath/Bristol area","38,728","40,307","42,220","45,227","47,299","49,933","52,269","54,291","56,592","60,336","62,313","61,872","64,658","65,733","67,681","69,874","74,224","75,195","77,873","80,556","83,158"
NUTS3,UKK11,"Bristol, City of","7,259","7,541","7,956","8,571","8,986","9,411","9,942","10,170","10,697","11,499","11,935","12,320","12,650","12,791","13,060","13,362","14,250","14,268","15,139","16,174","15,950"
NUTS3,UKK12,"Bath and North East Somerset, North Somerset and South Gloucestershire","10,422","10,856","11,473","12,180","12,804","13,461","14,066","14,645","15,167","16,087","16,610","16,222","16,947","17,420","17,705","18,474","20,110","20,013","21,127","21,130","22,914"
NUTS3,UKK13,Gloucestershire,"9,022","9,421","9,826","10,376","10,786","11,301","11,890","12,426","12,768","13,523","13,719","13,516","14,777","15,019","15,565","15,719","16,618","17,017","16,828","17,853","18,601"
NUTS3,UKK14,Swindon,"5,835","6,016","6,185","6,762","7,001","7,636","7,947","8,391","9,003","9,827","10,251","10,273","10,386","10,402","10,308","11,001","11,360","12,071","10,620","10,144","10,244"
NUTS3,UKK15,Wiltshire,"6,189","6,473","6,781","7,339","7,722","8,123","8,424","8,658","8,956","9,400","9,798","9,541","9,898","10,101","11,043","11,318","11,887","11,825","14,159","15,254","15,449"
NUTS2,UKK2,Dorset and Somerset,"16,760","17,959","18,919","19,130","19,900","20,867","21,903","23,222","24,437","25,095","26,207","25,587","26,048","26,807","27,387","28,104","29,452","30,169","31,354","33,126","33,881"
NUTS3,UKK21,Bournemouth and Poole,"4,875","5,247","5,501","5,448","5,709","6,093","6,421","6,853","7,230","7,560","7,819","7,912","7,841","8,001","8,144","8,658","8,723","9,009","9,532","10,043","10,158"
NUTS3,UKK22,Dorset CC,"5,295","5,710","6,055","6,081","6,225","6,457","6,724","7,088","7,392","7,504","7,975","7,607","7,838","8,024","8,356","8,492","9,089","9,320","9,703","10,315","10,564"
NUTS3,UKK23,Somerset,"6,590","7,002","7,363","7,601","7,967","8,316","8,758","9,282","9,815","10,031","10,413","10,068","10,369","10,781","10,888","10,954","11,641","11,840","12,119","12,768","13,159"
NUTS2,UKK3,Cornwall and Isles of Scilly,"5,393","5,556","5,915","6,278","6,739","7,352","7,649","8,089","8,634","8,867","9,316","8,841","9,151","9,455","9,774","10,084","10,387","10,803","11,478","12,316","12,555"
NUTS3,UKK30,Cornwall and Isles of Scilly,"5,393","5,556","5,915","6,278","6,739","7,352","7,649","8,089","8,634","8,867","9,316","8,841","9,151","9,455","9,774","10,084","10,387","10,803","11,478","12,316","12,555"
NUTS2,UKK4,Devon,"13,759","14,472","14,850","15,450","16,424","17,321","18,773","19,553","20,773","21,208","21,742","21,099","22,076","22,665","23,197","24,186","24,946","25,835","27,044","27,956","28,490"
NUTS3,UKK41,Plymouth,"2,906","3,052","3,105","3,238","3,417","3,584","3,909","4,034","4,302","4,381","4,568","4,485","4,712","4,895","5,114","5,283","5,490","5,589","5,937","5,971","6,152"
NUTS3,UKK42,Torbay,"1,355","1,442","1,481","1,539","1,627","1,678","1,859","1,938","2,055","2,111","2,125","2,020","2,098","2,134","2,076","2,195","2,267","2,283","2,399","2,497","2,364"
NUTS3,UKK43,Devon CC,"9,498","9,978","10,265","10,674","11,381","12,059","13,005","13,581","14,416","14,717","15,049","14,595","15,266","15,636","16,007","16,708","17,189","17,963","18,709","19,487","19,974"
NUTS1,UKL,Wales,"37,400","38,391","40,147","41,335","43,390","46,113","48,787","50,959","53,997","55,900","55,976","54,830","56,719","59,589","61,568","63,939","65,645","67,572","70,437","72,504","74,906"
NUTS2,UKL1,West Wales and The Valleys,"21,349","21,671","22,517","23,092","24,365","25,692","27,421","28,688","30,448","31,266","31,575","30,557","31,990","33,573","34,642","36,052","37,213","38,049","39,366","40,696","41,924"
NUTS3,UKL11,Isle of Anglesey,645,642,663,691,731,801,868,902,948,989,974,909,927,970,"1,028","1,016","1,018","1,056","1,140","1,176","1,244"
NUTS3,UKL12,Gwynedd,"1,629","1,626","1,674","1,709","1,864","1,998","2,092","2,226","2,374","2,419","2,488","2,435","2,443","2,607","2,640","2,585","2,674","2,819","2,825","2,915","3,001"
NUTS3,UKL13,Conwy and Denbighshire,"2,038","2,073","2,164","2,264","2,434","2,592","2,755","2,874","3,007","3,059","3,074","2,926","3,057","3,237","3,340","3,530","3,693","3,789","3,940","4,156","4,331"
NUTS3,UKL14,South West Wales,"4,817","4,915","5,089","5,218","5,447","5,707","6,341","6,485","6,907","7,127","7,091","6,812","7,179","7,422","7,955","8,190","8,200","8,448","8,824","8,922","9,088"
NUTS3,UKL15,Central Valleys,"2,842","2,895","2,986","3,060","3,270","3,431","3,618","3,831","4,080","4,185","4,265","4,198","4,411","4,640","4,721","4,950","5,131","5,194","5,353","5,471","5,391"
NUTS3,UKL16,Gwent Valleys,"3,180","3,227","3,381","3,490","3,658","3,815","4,012","4,201","4,424","4,532","4,551","4,396","4,631","4,977","4,934","5,224","5,305","5,604","5,677","5,899","6,156"
NUTS3,UKL17,Bridgend and Neath Port Talbot,"3,419","3,461","3,623","3,545","3,699","3,870","4,008","4,193","4,532","4,626","4,704","4,444","4,844","5,057","5,161","5,443","5,604","5,692","5,785","6,252","6,639"
NUTS3,UKL18,Swansea,"2,779","2,832","2,936","3,116","3,262","3,479","3,728","3,977","4,175","4,329","4,428","4,436","4,497","4,662","4,863","5,116","5,588","5,446","5,822","5,903","6,073"
NUTS2,UKL2,East Wales,"16,051","16,720","17,630","18,243","19,025","20,421","21,366","22,270","23,549","24,634","24,401","24,273","24,729","26,015","26,926","27,886","28,432","29,523","31,071","31,808","32,982"
NUTS3,UKL21,Monmouthshire and Newport,"3,754","3,913","4,146","4,317","4,437","4,771","5,004","5,154","5,448","5,618","5,511","5,390","5,441","5,641","5,783","5,839","5,913","6,135","6,512","6,663","7,132"
NUTS3,UKL22,Cardiff and Vale of Glamorgan,"6,855","7,250","7,611","7,928","8,382","8,958","9,430","9,905","10,557","11,239","11,186","11,225","11,292","12,033","12,505","13,056","13,514","13,951","14,741","15,392","15,798"
NUTS3,UKL23,Flintshire and Wrexham,"4,016","4,094","4,322","4,370","4,512","4,862","4,999","5,244","5,509","5,679","5,660","5,652","5,976","6,249","6,462","6,667","6,688","6,987","7,210","7,167","7,463"
NUTS3,UKL24,Powys,"1,426","1,464","1,551","1,628","1,694","1,829","1,934","1,968","2,035","2,098","2,043","2,007","2,020","2,093","2,176","2,324","2,317","2,450","2,608","2,585","2,590"
NUTS1,UKM,Scotland,"78,321","79,846","83,015","87,251","91,314","96,485","102,600","108,880","116,327","121,474","125,939","124,547","125,600","130,097","134,115","140,435","146,547","148,243","151,479","156,681","161,295"
NUTS2,UKM5,North Eastern Scotland,"9,557","9,611","9,873","10,701","11,032","11,110","11,623","12,430","14,013","15,653","16,916","16,597","17,152","17,917","18,958","20,280","21,032","20,642","19,400","19,374","20,008"
NUTS3,UKM50,Aberdeen City and Aberdeenshire,"9,557","9,611","9,873","10,701","11,032","11,110","11,623","12,430","14,013","15,653","16,916","16,597","17,152","17,917","18,958","20,280","21,032","20,642","19,400","19,374","20,008"
NUTS2,UKM6,Highlands and Islands,"6,389","6,671","6,851","7,198","7,456","8,141","8,779","9,360","9,822","10,122","10,686","10,650","11,127","11,707","11,893","12,324","12,513","12,590","12,813","13,601","13,786"
NUTS3,UKM61,Caithness and Sutherland and Ross and Cromarty,"1,179","1,201","1,255","1,334","1,410","1,576","1,691","1,790","1,878","1,877","1,945","1,887","1,898","1,957","2,062","2,129","2,202","2,135","2,185","2,301","2,359"
NUTS3,UKM62,"Inverness and Nairn and Moray, Badenoch and Strathspey","2,795","2,898","2,957","3,058","3,163","3,418","3,654","3,885","4,125","4,341","4,665","4,624","4,902","5,255","5,281","5,632","5,650","5,832","6,003","6,338","6,452"
NUTS3,UKM63,"Lochaber, Skye and Lochalsh, Arran and Cumbrae and Argyll and Bute","1,308","1,401","1,445","1,534","1,566","1,708","1,859","2,003","2,077","2,115","2,202","2,190","2,242","2,336","2,400","2,448","2,470","2,480","2,569","2,781","2,782"
NUTS3,UKM64,Na h-Eileanan Siar,314,337,344,371,387,428,467,497,511,527,550,550,606,631,623,607,615,605,591,613,645
NUTS3,UKM65,Orkney Islands,331,354,371,395,407,449,497,542,552,577,603,621,667,700,717,659,650,676,659,687,708
NUTS3,UKM66,Shetland Islands,461,481,479,505,523,562,611,644,678,686,722,777,812,829,810,849,927,860,806,881,840
NUTS2,UKM7,Eastern Scotland,"30,867","31,578","33,111","34,390","36,413","38,870","41,402","44,003","46,896","49,208","49,828","49,786","49,876","51,297","52,897","55,348","57,519","58,971","61,678","63,683","65,917"
NUTS3,UKM71,Angus and Dundee City,"3,261","3,340","3,560","3,694","3,873","4,099","4,320","4,554","4,876","4,985","5,058","4,924","5,048","5,217","7,811","6,426","6,604","6,072","6,263","6,132","6,255"
NUTS3,UKM72,Clackmannanshire and Fife,"5,065","5,184","5,382","5,503","5,767","6,099","6,344","6,608","7,203","7,571","7,870","7,585","7,692","7,956","7,812","8,235","8,692","9,073","9,369","10,959","10,731"
NUTS3,UKM73,East Lothian and Midlothian,"1,664","1,720","1,817","1,874","1,980","2,061","2,159","2,281","2,433","2,528","2,585","2,468","2,559","2,709","2,831","3,143","3,296","3,440","3,594","3,712","3,884"
NUTS3,UKM75,City of Edinburgh,"10,290","10,417","11,189","11,956","12,899","14,036","15,219","16,470","17,169","18,417","18,246","18,775","18,349","18,731","19,787","20,726","21,537","22,084","23,886","25,162","26,560"
NUTS3,UKM76,Falkirk,"2,223","2,231","2,330","2,446","2,565","2,699","2,849","3,145","3,455","3,403","3,541","3,503","3,474","3,689","3,750","5,508","5,669","5,955","6,052","4,783","5,430"
NUTS3,UKM77,Perth and Kinross and Stirling,"4,005","3,994","4,038","4,179","4,396","4,668","4,922","5,265","5,727","6,008","6,011","6,089","6,099","6,167","6,544","7,094","7,279","7,424","7,515","7,744","7,712"
NUTS3,UKM78,West Lothian,"4,358","4,692","4,795","4,738","4,933","5,209","5,589","5,680","6,033","6,297","6,518","6,444","6,655","6,828","4,361","4,216","4,442","4,923","4,998","5,192","5,345"
NUTS2,UKM8,West Central Scotland,"21,532","21,857","22,695","24,020","25,009","26,380","28,240","29,908","31,437","32,180","33,474","32,843","32,634","33,892","34,698","36,148","38,161","38,686","39,575","41,397","42,707"
NUTS3,UKM81,"East Dunbartonshire, West Dunbartonshire and Helensburgh and Lomond","2,229","2,285","2,380","2,538","2,731","2,982","3,203","3,223","3,277","3,283","3,474","3,481","3,482","3,606","3,449","3,481","3,809","3,855","3,918","4,187","4,259"
NUTS3,UKM82,Glasgow City,"11,336","11,589","11,978","12,689","13,074","13,796","14,875","16,110","16,995","17,730","18,190","17,926","17,529","18,244","18,778","19,602","20,045","20,275","20,941","21,658","22,510"
NUTS3,UKM83,"Inverclyde, East Renfrewshire and Renfrewshire","4,054","4,018","4,191","4,387","4,625","4,784","5,069","5,212","5,492","5,483","5,792","5,603","5,702","5,949","6,030","6,282","6,762","6,957","6,854","7,135","7,279"
NUTS3,UKM84,North Lanarkshire,"3,913","3,965","4,146","4,407","4,580","4,817","5,094","5,363","5,673","5,685","6,019","5,834","5,921","6,093","6,441","6,783","7,546","7,600","7,862","8,416","8,659"
NUTS2,UKM9,Southern Scotland,"9,976","10,128","10,484","10,942","11,403","11,984","12,555","13,180","14,159","14,310","15,034","14,670","14,811","15,284","15,669","16,335","17,321","17,354","18,012","18,627","18,877"
NUTS3,UKM91,Scottish Borders,"1,257","1,251","1,292","1,350","1,411","1,461","1,520","1,562","1,660","1,686","1,753","1,715","1,767","1,824","1,888","1,966","2,146","2,144","2,226","2,369","2,447"
NUTS3,UKM92,Dumfries and Galloway,"1,747","1,791","1,873","2,003","2,075","2,183","2,279","2,361","2,523","2,546","2,669","2,615","2,611","2,707","2,782","2,966","3,102","3,071","3,211","3,345","3,406"
NUTS3,UKM93,East Ayrshire and North Ayrshire mainland,"2,376","2,437","2,543","2,623","2,679","2,813","2,920","3,098","3,324","3,366","3,508","3,390","3,469","3,537","3,698","3,806","4,021","4,004","4,129","4,173","4,219"
NUTS3,UKM94,South Ayrshire,"1,268","1,292","1,362","1,416","1,498","1,559","1,663","1,733","1,830","1,842","1,951","1,921","1,991","2,029","1,974","1,934","2,126","2,199","2,292","2,376","2,396"
NUTS3,UKM95,South Lanarkshire,"3,329","3,356","3,414","3,550","3,740","3,969","4,171","4,425","4,822","4,869","5,153","5,030","4,972","5,187","5,327","5,662","5,926","5,936","6,154","6,363","6,410"
NUTS1,UKN,Northern Ireland,"22,674","24,046","25,674","26,810","27,862","29,897","31,234","33,044","35,253","36,538","36,819","36,185","36,421","37,725","39,187","40,327","41,701","43,501","45,916","48,667","48,887"
NUTS2,UKN0,Northern Ireland,"22,674","24,046","25,674","26,810","27,862","29,897","31,234","33,044","35,253","36,538","36,819","36,185","36,421","37,725","39,187","40,327","41,701","43,501","45,916","48,667","48,887"
NUTS3,UKN06,Belfast,"6,582","7,017","7,484","7,849","8,233","8,986","9,450","10,030","10,648","11,115","11,239","11,269","11,071","11,469","11,770","12,169","12,497","13,012","13,654","14,731","15,156"
NUTS3,UKN07,"Armagh City, Banbridge and Craigavon","2,084","2,201","2,331","2,486","2,555","2,712","2,862","3,017","3,236","3,412","3,401","3,312","3,398","3,518","3,583","3,796","3,929","4,086","4,389","4,547","4,584"
NUTS3,UKN08,"Newry, Mourne and Down","1,433","1,529","1,635","1,739","1,810","1,931","2,022","2,152","2,322","2,398","2,431","2,328","2,361","2,502","2,663","2,738","2,909","2,965","3,136","3,345","3,314"
NUTS3,UKN09,Ards and North Down,"1,174","1,241","1,314","1,390","1,454","1,545","1,591","1,702","1,833","1,897","1,904","1,787","1,813","1,914","2,006","1,981","2,087","2,080","2,238","2,378","2,419"
NUTS3,UKN10,Derry City and Strabane,"1,534","1,591","1,634","1,717","1,781","1,871","1,969","2,132","2,286","2,355","2,395","2,362","2,377","2,489","2,580","2,667","2,686","2,667","2,970","3,157","3,217"
NUTS3,UKN11,Mid Ulster,"1,669","1,780","1,929","2,014","2,056","2,234","2,304","2,419","2,606","2,726","2,604","2,385","2,521","2,605","2,697","2,823","2,966","3,006","3,188","3,453","3,635"
NUTS3,UKN12,Causeway Coast and Glens,"1,329","1,421","1,549","1,577","1,644","1,774","1,840","1,943","2,091","2,139","2,139","2,071","2,142","2,279","2,340","2,364","2,435","2,373","2,489","2,677","2,650"
NUTS3,UKN13,Antrim and Newtownabbey,"1,638","1,768","1,911","2,018","2,095","2,240","2,318","2,428","2,610","2,738","2,725","2,610","2,682","2,822","2,872","2,922","3,151","3,254","3,390","3,596","3,578"
NUTS3,UKN14,Lisburn and Castlereagh,"1,602","1,702","1,835","1,958","2,010","2,143","2,198","2,322","2,489","2,563","2,561","2,514","2,542","2,653","2,847","3,022","3,068","3,284","3,366","3,494","3,742"
NUTS3,UKN15,Mid and East Antrim,"2,455","2,552","2,737","2,673","2,780","2,897","3,026","3,100","3,219","3,239","3,469","3,671","3,631","3,556","3,812","3,788","3,805","4,578","4,764","4,813","4,147"
NUTS3,UKN16,Fermanagh and Omagh,"1,175","1,244","1,314","1,389","1,443","1,564","1,654","1,799","1,913","1,955","1,952","1,877","1,883","1,920","2,016","2,056","2,167","2,195","2,331","2,478","2,445"
Other,UKZ,Extra-Regio4,"11,880","13,589","20,357","19,753","17,535","17,873","19,296","22,728","23,787","22,938","27,703","18,517","23,760","26,023","23,254","22,452","17,453","10,896","9,744","10,071","15,927"
UK,UK,United Kingdom less Extra-Regio4,"984,495","1,026,302","1,075,295","1,119,725","1,173,066","1,239,601","1,300,831","1,373,546","1,451,135","1,526,883","1,562,228","1,529,045","1,578,166","1,633,761","1,689,066","1,759,657","1,844,511","1,906,000","1,985,734","2,061,387","2,124,351"
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,